id,time,abundance,logscale,organism,control,stddev,algalHost,algalHostTaxon,virusName,method,error,origSource
Tomaru51,123.21,117462.70559234939,True,H,True,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,145.45,121870.89485092787,True,H,True,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,167.89,136898.91307007353,True,H,True,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,11.56,4464.779341129965,True,H,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,33.81,12864.709980291003,True,H,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,56.26,18092.55910253822,True,H,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,78.51,29410.336937473057,True,H,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,100.75,39893.30340600861,True,H,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,123.18,29437.437337117382,True,H,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,145.2,15685.558976802922,True,H,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,168.02,2817.7340493202273,True,H,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,1.76,789405.2311366041,True,V,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,26.49,1001843.7657240258,True,V,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,53.5,7214396.379258091,True,V,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,78.95,20677593.8191944,True,V,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,105.47,123509396.60148615,True,V,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,129.87,169824365.2461746,True,V,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,154.16,186122981.12679395,True,V,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru51,179.57,442384599.8088848,True,V,False,,Chaetoceros lorenzianus,Diatom,ClorDNAV,optical microscopy,ConInt,Tomaru et al. 2011
Tomaru56,0.53,9620.552191862149,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,24.28,71203.27999992025,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,48.91,219432.01946290061,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,72.88,418697.14543706225,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,96.72,463340.2194242087,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,120.63,667728.6334642773,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,144.47,726607.7069393996,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,168.86,830806.7187019148,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,192.64,717298.6277567085,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,215.93,742677.0437146976,True,H,True,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,0.53,9620.552191862149,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,24.28,71203.27999992025,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,48.91,219432.01946290061,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,72.8,305984.9034654994,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,95.93,160879.2377888798,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,120.18,98174.79430199844,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,143.63,20464.44636724674,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,167.72,6447.628406439211,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,191.38,3335.031958716416,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,216.3,3629.108896409478,True,H,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,0.41,5735879.248421346,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,23.98,1610274.8130094232,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,48.15,29792023.371471673,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,72.24,212617985.9862524,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,96.12,100000000.0,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,120.06,100000000.0,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,144.0,104039917.70513539,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,167.82,20844908.830972888,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,192.29,19253070.45077685,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru56,215.71,25929849.73412533,True,V,False,,Chaetoceros sp. strain SS08-C03,Diatom,Csp03RNAV,optical microscopy,,Tomaru et al. 2013a
Tomaru57,0.14,10062.36345280598,True,H,True,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,23.83,57769.68506969282,True,H,True,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,48.11,128292.1253709402,True,H,True,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,71.93,215526.16435661569,True,H,True,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,96.21,461105.1788759831,True,H,True,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,120.0,631247.9779910393,True,H,True,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,144.19,678109.767493434,True,H,True,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,167.96,715154.704659282,True,H,True,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,0.14,10062.36345280598,True,H,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,24.16,26921.54624075291,True,H,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,47.99,46078.676869027164,True,H,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,72.16,42657.95188015926,True,H,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,95.82,19828.962890547173,True,H,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,119.94,12416.523075924095,True,H,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,144.03,5665.001119195332,True,H,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,168.14,3113.8665771825613,True,H,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,0.22,2754862.960952472,True,V,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,24.08,1627796.0863937968,True,V,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,47.84,12597953.470904978,True,V,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,71.87,26940149.410636667,True,V,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,95.86,70000315.91308975,True,V,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,119.8,221054825.62994042,True,V,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,144.15,101391138.57366799,True,V,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Tomaru57,168.05,50268971.536906675,True,V,False,,Chaetoceros setoensis,Diatom,CsetDNAV,direct counting / extinction dilution method,ConInt,Tomaru et al. 2013b
Toyoda53,0.58,107770.52536943213,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,12.95,255152.60109096672,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,25.34,336821.65076063114,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,36.47,462274.5664910894,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,48.6,659781.2965139567,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,59.99,805563.9077901706,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,72.38,1063653.0750764376,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,84.02,915166.2592812754,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,96.17,956753.368618242,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,108.06,1039680.7429275223,True,H,True,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,0.58,107770.52536943213,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,12.71,172862.18570203392,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,25.35,228296.892467918,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,36.49,257869.5129565876,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,48.91,119069.35471068956,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,60.64,8163.9436796456475,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,72.29,6010.353280502418,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,84.45,4094.4917463268844,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,96.65,868.1604556119946,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,108.0,1.039680742927523,True,H,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,0.12,412097.5190973304,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,11.92,411244.40272660856,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,23.92,1577248.053098594,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,34.8,18496944.778405108,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,46.74,30690219.88391158,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,58.56,91285121.9331122,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,70.82,88817797.63192481,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,82.81,34625814.65437916,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,94.53,53210825.92667942,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
Toyoda53,107.67,55859880.20572553,True,V,False,,Chaetoceros sp. strain TG07-C28,Diatom,Csp05DNAV,optical microscopy / extinction dilution method,,"Toyoda et al., 2012"
